"AUXLR218.Code.or.Value","AUXLR218.Value.Description","AUXLR218.Count","AUXLR218.Cumulative","AUXLR218.Skip.to.Item"
"-38 to 61","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
