"AUXLR181.Code.or.Value","AUXLR181.Value.Description","AUXLR181.Count","AUXLR181.Cumulative","AUXLR181.Skip.to.Item"
"-17 to 55","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
