"AUXRR244.Code.or.Value","AUXRR244.Value.Description","AUXRR244.Count","AUXRR244.Cumulative","AUXRR244.Skip.to.Item"
"-14 to 89","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
