"AUXLR250.Code.or.Value","AUXLR250.Value.Description","AUXLR250.Count","AUXLR250.Cumulative","AUXLR250.Skip.to.Item"
"-9 to 127","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
