"RHQ200.Code.or.Value","RHQ200.Value.Description","RHQ200.Count","RHQ200.Cumulative","RHQ200.Skip.to.Item"
"1","Yes",40,40,NA
"2","No",110,150,NA
"7","Refused",0,150,NA
"9","Don't know",0,150,NA
".","Missing",3136,3286,NA
