"AUXLR161.Code.or.Value","AUXLR161.Value.Description","AUXLR161.Count","AUXLR161.Cumulative","AUXLR161.Skip.to.Item"
"-22 to 46","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
