"AUXRR252.Code.or.Value","AUXRR252.Value.Description","AUXRR252.Count","AUXRR252.Cumulative","AUXRR252.Skip.to.Item"
"-28 to 43","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
