"AUXRR201.Code.or.Value","AUXRR201.Value.Description","AUXRR201.Count","AUXRR201.Cumulative","AUXRR201.Skip.to.Item"
"-31 to 46","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
