"AUDTYR84.Code.or.Value","AUDTYR84.Value.Description","AUDTYR84.Count","AUDTYR84.Cumulative","AUDTYR84.Skip.to.Item"
"0","0",1140,1140,NA
".","Missing",70,1210,NA
