"AUXLR105.Code.or.Value","AUXLR105.Value.Description","AUXLR105.Count","AUXLR105.Cumulative","AUXLR105.Skip.to.Item"
"-57 to 52","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
