"AUXRR177.Code.or.Value","AUXRR177.Value.Description","AUXRR177.Count","AUXRR177.Cumulative","AUXRR177.Skip.to.Item"
"-15 to 96","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
