"RHQ558.Code.or.Value","RHQ558.Value.Description","RHQ558.Count","RHQ558.Cumulative","RHQ558.Skip.to.Item"
"1","Yes",49,49,NA
"2","No",289,338,NA
"7","Refused",0,338,NA
"9","Don't know",0,338,NA
".","Missing",3407,3745,NA
