"AUXLR268.Code.or.Value","AUXLR268.Value.Description","AUXLR268.Count","AUXLR268.Cumulative","AUXLR268.Skip.to.Item"
"-22 to 113","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
