"AUXLR257.Code.or.Value","AUXLR257.Value.Description","AUXLR257.Count","AUXLR257.Cumulative","AUXLR257.Skip.to.Item"
"-29 to 41","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
