"AUXLR143.Code.or.Value","AUXLR143.Value.Description","AUXLR143.Count","AUXLR143.Cumulative","AUXLR143.Skip.to.Item"
"-12 to 47","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
