"AUXLR184.Code.or.Value","AUXLR184.Value.Description","AUXLR184.Count","AUXLR184.Cumulative","AUXLR184.Skip.to.Item"
"-7 to 71","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
