"AUXLR235.Code.or.Value","AUXLR235.Value.Description","AUXLR235.Count","AUXLR235.Cumulative","AUXLR235.Skip.to.Item"
"-11 to 42","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
