"AUXLR280.Code.or.Value","AUXLR280.Value.Description","AUXLR280.Count","AUXLR280.Cumulative","AUXLR280.Skip.to.Item"
"-14 to 64","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
