"AUXRR230.Code.or.Value","AUXRR230.Value.Description","AUXRR230.Count","AUXRR230.Cumulative","AUXRR230.Skip.to.Item"
"-24 to 63","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
