"AUXRR157.Code.or.Value","AUXRR157.Value.Description","AUXRR157.Count","AUXRR157.Cumulative","AUXRR157.Skip.to.Item"
"-28 to 52","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
