"AUXRR263.Code.or.Value","AUXRR263.Value.Description","AUXRR263.Count","AUXRR263.Cumulative","AUXRR263.Skip.to.Item"
"-16 to 127","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
