"AUXLR183.Code.or.Value","AUXLR183.Value.Description","AUXLR183.Count","AUXLR183.Cumulative","AUXLR183.Skip.to.Item"
"-30 to 62","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
