"AUXRR124.Code.or.Value","AUXRR124.Value.Description","AUXRR124.Count","AUXRR124.Cumulative","AUXRR124.Skip.to.Item"
"-27 to 53","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
