"CBQ860.Code.or.Value","CBQ860.Value.Description","CBQ860.Count","CBQ860.Cumulative","CBQ860.Skip.to.Item"
"1","Yes",1682,1682,""
"2","No",2520,4202,"CBQ875"
"7","Refused",0,4202,""
"9","Don't know",0,4202,""
".","Missing",1062,5264,""
