"AUXLR163.Code.or.Value","AUXLR163.Value.Description","AUXLR163.Count","AUXLR163.Cumulative","AUXLR163.Skip.to.Item"
"-8 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
