"AUXLR112.Code.or.Value","AUXLR112.Value.Description","AUXLR112.Count","AUXLR112.Cumulative","AUXLR112.Skip.to.Item"
"-62 to 46","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
