"CBQ536.Code.or.Value","CBQ536.Value.Description","CBQ536.Count","CBQ536.Cumulative","CBQ536.Skip.to.Item"
"1","Yes",1341,1341,""
"2","No",2424,3765,"CBQ551"
"7","Refused",0,3765,"CBQ551"
"9","Don't know",7,3772,"CBQ551"
".","Missing",1492,5264,""
