"SMQ020.Code.or.Value","SMQ020.Value.Description","SMQ020.Count","SMQ020.Cumulative","SMQ020.Skip.to.Item"
"1","Yes",2348,2348,""
"2","No",2625,4973,"SMAQUEX2"
"7","Refused",3,4976,"SMAQUEX2"
"9","Don't know",3,4979,"SMAQUEX2"
".","Missing",2207,7186,""
