"AUXLR284.Code.or.Value","AUXLR284.Value.Description","AUXLR284.Count","AUXLR284.Cumulative","AUXLR284.Skip.to.Item"
"-13 to 40","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
