"AUXLR233.Code.or.Value","AUXLR233.Value.Description","AUXLR233.Count","AUXLR233.Cumulative","AUXLR233.Skip.to.Item"
"-32 to 75","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
