"AUXRR213.Code.or.Value","AUXRR213.Value.Description","AUXRR213.Count","AUXRR213.Cumulative","AUXRR213.Skip.to.Item"
"-38 to 56","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
