"AUXLR218.Code.or.Value","AUXLR218.Value.Description","AUXLR218.Count","AUXLR218.Cumulative","AUXLR218.Skip.to.Item"
"-52 to 58","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
