"AUXLR174.Code.or.Value","AUXLR174.Value.Description","AUXLR174.Count","AUXLR174.Cumulative","AUXLR174.Skip.to.Item"
"-14 to 88","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
