"AUXRR118.Code.or.Value","AUXRR118.Value.Description","AUXRR118.Count","AUXRR118.Cumulative","AUXRR118.Skip.to.Item"
"-29 to 38","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
