"AUXLR167.Code.or.Value","AUXLR167.Value.Description","AUXLR167.Count","AUXLR167.Cumulative","AUXLR167.Skip.to.Item"
"-15 to 57","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
