"AUXLR162.Code.or.Value","AUXLR162.Value.Description","AUXLR162.Count","AUXLR162.Cumulative","AUXLR162.Skip.to.Item"
"-6 to 45","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
