"AUXLR248.Code.or.Value","AUXLR248.Value.Description","AUXLR248.Count","AUXLR248.Cumulative","AUXLR248.Skip.to.Item"
"-4 to 51","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
