"AUXLR257.Code.or.Value","AUXLR257.Value.Description","AUXLR257.Count","AUXLR257.Cumulative","AUXLR257.Skip.to.Item"
"-54 to 81","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
