"SMQ856.Code.or.Value","SMQ856.Value.Description","SMQ856.Count","SMQ856.Cumulative","SMQ856.Skip.to.Item"
"1","Yes",2968,2968,""
"2","No",2888,5856,"SMQ860"
"7","Refused",0,5856,"SMQ860"
"9","Don't know",0,5856,"SMQ860"
".","Missing",3398,9254,""
