"AUXLR247.Code.or.Value","AUXLR247.Value.Description","AUXLR247.Count","AUXLR247.Cumulative","AUXLR247.Skip.to.Item"
"-12 to 50","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
