"AUXLR238.Code.or.Value","AUXLR238.Value.Description","AUXLR238.Count","AUXLR238.Cumulative","AUXLR238.Skip.to.Item"
"-37 to 57","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
