"AUXRR254.Code.or.Value","AUXRR254.Value.Description","AUXRR254.Count","AUXRR254.Cumulative","AUXRR254.Skip.to.Item"
"-40 to 63","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
