"AUXLR244.Code.or.Value","AUXLR244.Value.Description","AUXLR244.Count","AUXLR244.Cumulative","AUXLR244.Skip.to.Item"
"-43 to 61","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
