"OHQ860.Code.or.Value","OHQ860.Value.Description","OHQ860.Count","OHQ860.Cumulative","OHQ860.Skip.to.Item"
"1","Yes",542,542,NA
"2","No",4257,4799,NA
"7","Refused",0,4799,NA
"9","Don't know",35,4834,NA
".","Missing",343,5177,NA
