"AUXRR201.Code.or.Value","AUXRR201.Value.Description","AUXRR201.Count","AUXRR201.Cumulative","AUXRR201.Skip.to.Item"
"-65 to 60","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
