"AUXRR258.Code.or.Value","AUXRR258.Value.Description","AUXRR258.Count","AUXRR258.Cumulative","AUXRR258.Skip.to.Item"
"-16 to 124","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
