"AUXRR220.Code.or.Value","AUXRR220.Value.Description","AUXRR220.Count","AUXRR220.Cumulative","AUXRR220.Skip.to.Item"
"-39 to 85","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
