"CIQD047.Code.or.Value","CIQD047.Value.Description","CIQD047.Count","CIQD047.Cumulative","CIQD047.Skip.to.Item"
"1","Yes",32,32,NA
"2","No",78,110,NA
"7","Refuse",1,111,NA
"9","Don't know",0,111,NA
".","Missing",817,928,NA
