"AUXLR267.Code.or.Value","AUXLR267.Value.Description","AUXLR267.Count","AUXLR267.Cumulative","AUXLR267.Skip.to.Item"
"-15 to 53","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
