"AUXLR159.Code.or.Value","AUXLR159.Value.Description","AUXLR159.Count","AUXLR159.Cumulative","AUXLR159.Skip.to.Item"
"-47 to 62","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
