"CIQD022.Code.or.Value","CIQD022.Value.Description","CIQD022.Count","CIQD022.Cumulative","CIQD022.Skip.to.Item"
"1","Yes",21,21,NA
"2","No",25,46,NA
"7","Refuse",0,46,NA
"9","Don't know",0,46,NA
".","Missing",882,928,NA
