"AUXLR148.Code.or.Value","AUXLR148.Value.Description","AUXLR148.Count","AUXLR148.Cumulative","AUXLR148.Skip.to.Item"
"-54 to 54","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
