"CBQ502.Code.or.Value","CBQ502.Value.Description","CBQ502.Count","CBQ502.Cumulative","CBQ502.Skip.to.Item"
"1","Yes",1781,1781,"CBQ505"
"2","No",468,2249,""
"7","Refused",0,2249,""
"9","Don't know",0,2249,""
".","Missing",620,2869,""
