"RHQ420.Code.or.Value","RHQ420.Value.Description","RHQ420.Count","RHQ420.Cumulative","RHQ420.Skip.to.Item"
"1","Yes",1416,1416,""
"2","No",1799,3215,"RHQ510"
"7","Refused",0,3215,"RHQ510"
"9","Don't know",4,3219,"RHQ510"
".","Missing",298,3517,""
