"CIQD035.Code.or.Value","CIQD035.Value.Description","CIQD035.Count","CIQD035.Cumulative","CIQD035.Skip.to.Item"
"1","Yes",6,6,NA
"2","No",6,12,NA
"7","Refuse",0,12,NA
"9","Don't know",0,12,NA
".","Missing",766,778,NA
