"AUXLR251.Code.or.Value","AUXLR251.Value.Description","AUXLR251.Count","AUXLR251.Cumulative","AUXLR251.Skip.to.Item"
"-25 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
