"AUXRR164.Code.or.Value","AUXRR164.Value.Description","AUXRR164.Count","AUXRR164.Cumulative","AUXRR164.Skip.to.Item"
"-92 to 73","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
