"AUXRR136.Code.or.Value","AUXRR136.Value.Description","AUXRR136.Count","AUXRR136.Cumulative","AUXRR136.Skip.to.Item"
"-45 to 62","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
