"AUXRR229.Code.or.Value","AUXRR229.Value.Description","AUXRR229.Count","AUXRR229.Cumulative","AUXRR229.Skip.to.Item"
"-16 to 62","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
