"AUXLR262.Code.or.Value","AUXLR262.Value.Description","AUXLR262.Count","AUXLR262.Cumulative","AUXLR262.Skip.to.Item"
"-43 to 82","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
