"AUXRR207.Code.or.Value","AUXRR207.Value.Description","AUXRR207.Count","AUXRR207.Cumulative","AUXRR207.Skip.to.Item"
"-117 to 76","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
