"AUXLR163.Code.or.Value","AUXLR163.Value.Description","AUXLR163.Count","AUXLR163.Cumulative","AUXLR163.Skip.to.Item"
"-35 to 69","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
