"AUXRR159.Code.or.Value","AUXRR159.Value.Description","AUXRR159.Count","AUXRR159.Cumulative","AUXRR159.Skip.to.Item"
"-21 to 69","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
