"AUXRR137.Code.or.Value","AUXRR137.Value.Description","AUXRR137.Count","AUXRR137.Cumulative","AUXRR137.Skip.to.Item"
"-44 to 56","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
